CU_Name,CU_acro,DU_ID,CU_ID,Pop_Name,Pop_ID,Year,EstClass,TotalInfilled,StartYear,UseYear
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2007,QualFiltered,NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2008,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2009,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2010,QualFiltered,NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2011,QualFiltered,NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2012,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2013,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2014,QualFiltered,NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2015,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2016,QualFiltered,NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2017,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2018,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2019,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2020,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2021,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2022,RELATIVE ABUNDANCE (TYPE-4),NA,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,KAZCHEK CREEK,45567,2023,QualFiltered,NA,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,DRIFTWOOD RIVER,45599,1981,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,DRIFTWOOD RIVER,45599,1983,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,DRIFTWOOD RIVER,45599,1984,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,DRIFTWOOD RIVER,45599,1985,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1975,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1976,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1977,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1978,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1979,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1980,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1981,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1982,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1983,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1984,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1985,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1986,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1987,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1988,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1989,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1990,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1991,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1992,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1993,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1994,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1995,RELATIVE ABUNDANCE (TYPE-4),3447,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1996,RELATIVE ABUNDANCE (TYPE-4),4615,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1997,RELATIVE ABUNDANCE (TYPE-4),1503,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1998,RELATIVE ABUNDANCE (TYPE-4),903,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,1999,RELATIVE ABUNDANCE (TYPE-4),246,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2000,RELATIVE ABUNDANCE (TYPE-4),400,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2001,RELATIVE ABUNDANCE (TYPE-4),1198,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2002,RELATIVE ABUNDANCE (TYPE-4),954,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2003,RELATIVE ABUNDANCE (TYPE-4),2236,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2004,RELATIVE ABUNDANCE (TYPE-4),3447,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2005,RELATIVE ABUNDANCE (TYPE-4),1688,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2006,RELATIVE ABUNDANCE (TYPE-4),764,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2007,RELATIVE ABUNDANCE (TYPE-4),1688,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2008,RELATIVE ABUNDANCE (TYPE-4),566,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2009,RELATIVE ABUNDANCE (TYPE-4),511,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2010,RELATIVE ABUNDANCE (TYPE-4),666,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2011,RELATIVE ABUNDANCE (TYPE-4),451,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2012,RELATIVE ABUNDANCE (TYPE-4),332,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2013,RELATIVE ABUNDANCE (TYPE-4),909,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2014,RELATIVE ABUNDANCE (TYPE-4),2162,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2015,RELATIVE ABUNDANCE (TYPE-4),1128,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2016,RELATIVE ABUNDANCE (TYPE-4),158,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2017,INFILL,340.5273251,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2018,RELATIVE ABUNDANCE (TYPE-4),532,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2019,RELATIVE ABUNDANCE (TYPE-4),111,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2020,RELATIVE ABUNDANCE (TYPE-4),460,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2021,RELATIVE ABUNDANCE (TYPE-4),357,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2022,RELATIVE ABUNDANCE (TYPE-4),263,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,WEST ROAD (BLACKWATER) RIVER,45991,2023,INFILL,664.9625894,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1975,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1976,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1977,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1978,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1979,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1980,RELATIVE ABUNDANCE (TYPE-3),2038,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1981,RELATIVE ABUNDANCE (TYPE-3),2814,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1982,RELATIVE ABUNDANCE (TYPE-3),1590,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1983,RELATIVE ABUNDANCE (TYPE-3),1114,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1984,RELATIVE ABUNDANCE (TYPE-3),2099,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1985,RELATIVE ABUNDANCE (TYPE-3),2591,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1986,RELATIVE ABUNDANCE (TYPE-3),2685,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1987,RELATIVE ABUNDANCE (TYPE-3),2042,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1988,RELATIVE ABUNDANCE (TYPE-3),2801,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1989,RELATIVE ABUNDANCE (TYPE-3),2928,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1990,RELATIVE ABUNDANCE (TYPE-3),2628,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1991,RELATIVE ABUNDANCE (TYPE-3),2371,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1992,RELATIVE ABUNDANCE (TYPE-3),2451,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1993,RELATIVE ABUNDANCE (TYPE-3),685,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1994,RELATIVE ABUNDANCE (TYPE-3),1138,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1995,RELATIVE ABUNDANCE (TYPE-3),1736,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1996,RELATIVE ABUNDANCE (TYPE-3),2005,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1997,RELATIVE ABUNDANCE (TYPE-3),2021,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1998,RELATIVE ABUNDANCE (TYPE-3),1919,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,1999,RELATIVE ABUNDANCE (TYPE-3),1876,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2000,RELATIVE ABUNDANCE (TYPE-3),3459,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2001,RELATIVE ABUNDANCE (TYPE-3),5526,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2002,RELATIVE ABUNDANCE (TYPE-3),3397,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2003,RELATIVE ABUNDANCE (TYPE-3),5121,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2004,RELATIVE ABUNDANCE (TYPE-3),4978,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2005,RELATIVE ABUNDANCE (TYPE-3),3393,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2006,RELATIVE ABUNDANCE (TYPE-3),6803,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2007,RELATIVE ABUNDANCE (TYPE-3),1428,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2008,RELATIVE ABUNDANCE (TYPE-3),4670,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2009,RELATIVE ABUNDANCE (TYPE-3),2310,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2010,RELATIVE ABUNDANCE (TYPE-3),6915,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2011,RELATIVE ABUNDANCE (TYPE-3),4200,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2012,RELATIVE ABUNDANCE (TYPE-3),1021,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2013,RELATIVE ABUNDANCE (TYPE-3),1117,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2014,RELATIVE ABUNDANCE (TYPE-3),5183,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2015,RELATIVE ABUNDANCE (TYPE-3),8291,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2016,RELATIVE ABUNDANCE (TYPE-4),3141,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2017,RELATIVE ABUNDANCE (TYPE-4),505,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2018,RELATIVE ABUNDANCE (TYPE-4),1673,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2019,RELATIVE ABUNDANCE (TYPE-4),1450,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2020,RELATIVE ABUNDANCE (TYPE-4),1800,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2021,RELATIVE ABUNDANCE (TYPE-4),2770,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2022,INFILL,3214.872847,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,NECHAKO RIVER,46001,2023,RELATIVE ABUNDANCE (TYPE-4),4399,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1975,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1976,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1977,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1978,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1979,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1980,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1981,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1982,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1983,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1984,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1985,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1986,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1987,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1988,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1989,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1990,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1991,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1992,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1993,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1994,QualFiltered,NA,1995,FALSE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1995,INFILL,237.3023032,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1996,RELATIVE ABUNDANCE (TYPE-4),320,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1997,INFILL,201.5956776,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1998,INFILL,103.9553704,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,1999,INFILL,126.2586919,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2000,INFILL,127.5718016,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2001,INFILL,120.0387184,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2002,INFILL,162.2098742,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2003,INFILL,197.5292182,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2004,RELATIVE ABUNDANCE (TYPE-4),106,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2005,RELATIVE ABUNDANCE (TYPE-4),203,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2006,RELATIVE ABUNDANCE (TYPE-4),168,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2007,RELATIVE ABUNDANCE (TYPE-4),78,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2008,RELATIVE ABUNDANCE (TYPE-4),123,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2009,RELATIVE ABUNDANCE (TYPE-4),171,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2010,RELATIVE ABUNDANCE (TYPE-4),91,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2011,RELATIVE ABUNDANCE (TYPE-4),128,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2012,RELATIVE ABUNDANCE (TYPE-4),43,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2013,RELATIVE ABUNDANCE (TYPE-4),100,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2014,RELATIVE ABUNDANCE (TYPE-4),125,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2015,RELATIVE ABUNDANCE (TYPE-4),417,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2016,RELATIVE ABUNDANCE (TYPE-4),57,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2017,RELATIVE ABUNDANCE (TYPE-4),6,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2018,RELATIVE ABUNDANCE (TYPE-4),20,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2019,RELATIVE ABUNDANCE (TYPE-4),18,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2020,RELATIVE ABUNDANCE (TYPE-4),12,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2021,RELATIVE ABUNDANCE (TYPE-4),38,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2022,RELATIVE ABUNDANCE (TYPE-4),14,1995,TRUE
Middle Fraser River_SP_1.3,MFR-spring,DU9,CK-10,CHILAKO RIVER,46011,2023,RELATIVE ABUNDANCE (TYPE-4),34,1995,TRUE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1975,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1976,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1977,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1978,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1979,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1980,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1981,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1982,QualFiltered,NA,1995,FALSE
Middle Fraser River_SU_1.3,MFR-summer,DU10,CK-11,STELLAKO RIVER,46021,1983,QualFiltered,NA,1995,FALSE
